#noise	wemp	doc	rough	wfuel	purch	range	ldmax	vcmax	pfpf	cv	cspd2	ar2	sweep2	dprop2	wingld2	af2	seatw2	elodt2	taper2	cspd4	ar4	sweep4	dprop4	wingld4	af4	seatw4	elodt4	taper4	cspd6	ar6	sweep6	dprop6	wingld6	af6	seatw6	elodt6	taper6	box_noise	box_wemp	box_doc	box_rough	box_wfuel	box_purch	box_range	box_ldmax	box_vcmax	box_pfpf
73.287082040352	1942.69616116867	65.9672864546008	1.84901344000248	417.152283527689	43276.132888433	-2001.01871715294	-14.3559289033799	-191.762715798563	2.0402152100357	0.0	0.24522562006543547	7.0	1.5081118790458075	5.5	23.512794753085206	96.36504328832662	20.0	3.75	0.644529654828489	0.24765131464410764	7.0	5.162065275309608	5.5	23.51456215395781	85.73508527318863	20.0	3.0	0.46	0.24756391712535222	7.449231686705423	5.967945032929232	5.5	24.31408793103437	94.28136090975354	18.929941994281233	3.3045115857670138	0.46	418	55	18	42	15	24	11	-22	-82	-54
73.583801198325	1889.20112164551	61.9380611858463	1.89564197882435	449.476242441701	42337.853448655	-2115.17369079878	-14.7506872785159	-195.979316528011	0.781595053522572	0.0	0.2400469112615225	7.206746918064927	2.550272788686361	5.529487480844924	23.64131479882129	93.31762952119668	19.361880098708248	3.099302370110017	0.46153856768524243	0.2404375924712962	7.00549557487026	3.0280183465832002	5.589433267471979	23.566218081367445	91.407420079392	17.650801819440453	3.098649288453312	0.4606174860438309	0.24	7.120927328798841	2.8695753840461498	5.523415845042171	24.16795330000038	90.28627552310901	16.68464890414418	3.2301318246515915	0.4609557509522592	420	53	17	43	17	24	4	-24	-84	-55
73.2990050027911	1921.35235331972	67.5721988257838	1.9468510281702	419.606346224191	42785.123677818	-2258.46068340695	-14.9022752432459	-192.175661238966	0.673382836673819	0.0	0.25280865009178927	7.084275253459059	1.7109438200690938	5.50036988078909	21.890092212114553	91.72614350216871	19.991233263554825	3.180737360529278	0.5609753583566557	0.24168272563042034	7.072908331206712	2.111176705783196	5.504357661680911	22.11751314535434	92.88935864842222	18.681108440638035	3.171154723138281	0.5392878581083523	0.24835341827883295	7.007892159608976	2.21197581136643	5.5104068122189505	22.42471980840235	95.19804352979041	17.56267425886349	3.2663613426963525	0.5265584682272529	418	54	19	44	15	24	3	-25	-85	-54
73.2967841566732	1932.01399914385	66.7862471856978	1.87236635944448	415.77149903197	42952.6172423664	-2085.90616066268	-14.4917447977547	-191.602594930658	1.66164876431644	0.0	0.25050582503963753	7.0	1.3898625211631817	5.5	23.003259627085175	96.14408277981161	20.0	3.7403090092449984	0.6101083899204963	0.24907708942112464	7.0	4.606968863115118	5.5	23.029987759854965	88.70327839217063	20.0	3.139535337789373	0.46	0.24	7.0	4.506798153208014	5.504642999536463	23.83985303661149	95.02388465524064	18.465651567266907	3.300029183050702	0.46	418	55	19	42	15	24	9	-23	-82	-54
73.2923896982307	1930.80796852195	65.8472326344494	1.86910695859288	415.755311722211	42975.6996333581	-2058.81932773682	-14.4533990034294	-191.527375906337	1.78226968067957	0.0	0.24713828746411193	7.0	1.2455067594178737	5.5	23.06535889659787	95.99550918864955	20.0	3.75	0.6145437455053512	0.24557759495147408	7.0	4.701210158320828	5.5	23.07847639901356	87.93432684819636	20.0	3.100039469263594	0.46	0.24	7.0	4.728065895447709	5.502581071875251	24.02262282691317	95.00794823843064	18.583766943835286	3.280150647599139	0.46	418	55	18	42	15	24	10	-23	-82	-54
73.2890579751117	1889.1892801007	72.74323735994	1.93572385815382	450.290618017044	42558.3498123226	-2011.24932559017	-15.6856940810294	-200.451926200247	0.850954095650871	0.0	0.28547093690692826	7.798654855771159	4.87760913851246	5.501370908625975	23.885075561795695	99.78644810054898	18.436485326729944	3.686402206431097	0.5533909126081556	0.27439582497861553	7.861906354834647	4.821748637717038	5.500255996353094	25.0	98.32799646046846	16.974087455096388	3.7440046875845394	0.4831967344804095	0.27360168760302084	7.685821083208469	5.34005585568354	5.5	24.806131805678568	92.58432385854778	15.82143089574633	3.6865243397763345	0.5250289757242715	418	53	20	44	17	24	4	-22	-89	-57
73.6725603777584	1887.57772706223	59.2983045644609	1.92283188828636	470.864417960577	42567.2466832732	-2004.15732502067	-15.604174280991	-201.407786870073	1.04042399176121	0.0	0.24191460477719387	7.702082784170049	2.4564646929386913	5.613826090129113	24.239618470397208	87.17632295375473	18.58003993198627	3.7112160657275193	0.5425586235107539	0.24	7.704905267857411	4.447656975548929	5.53424864946722	24.880182644820216	91.27084440703632	16.074526747705278	3.6610518991225103	0.510009033200499	0.24	7.859127004466663	3.741411794375748	5.571187216468078	24.834817144808277	94.36912348029756	15.636510974997105	3.650607064959799	0.4842461828330645	420	53	16	43	17	24	5	-22	-89	-57
73.5927626739924	1886.88059087851	59.3918767646983	1.92277845744043	453.594357224024	42444.0688451629	-2144.03943714301	-15.059334240656	-198.912930702713	1.04413323558396	0.0	0.24	7.089392577165928	2.5582431194466837	5.592281300726247	23.564222271643075	88.40058622187101	19.052678466037293	3.6932459799724064	0.46364045999381953	0.24	7.0	5.17878651351666	5.574859582663212	23.486068921173644	85.41907576501613	16.999624657836126	3.7064227404527337	0.49421719328488234	0.24	7.424010589308696	3.7487570960141765	5.578277949314589	23.896676880772706	89.34743879765776	15.795376172441754	3.666687363911207	0.4830876314396683	420	53	16	43	17	24	5	-24	-86	-56
73.2984460909092	1887.35339575461	61.2469205820318	1.83731898138782	463.791927359464	42390.2013863523	-2019.55421167691	-14.8948668578654	-199.384166489323	1.0453424072742	0.0	0.24	7.170055914202715	4.094874954338886	5.5	24.685375854149836	86.89063128263328	19.399419302203587	3.75	0.46	0.24040760857073654	7.0	2.4174707067107337	5.5	24.844608528462263	88.09753340127766	16.764472796904684	3.724902938208494	0.5506550786099029	0.24	7.156220819330174	1.8863423470425185	5.5	25.0	92.18280494489983	16.379807942848192	3.6884072541437667	0.46015486835186403	418	53	17	41	17	24	5	-23	-85	-56
73.6549742512323	1888.88736809566	59.0374047514907	1.9805312473109	464.835500600453	42514.8925178757	-2029.44962766846	-15.2547407573298	-199.110632767946	1.57368285431946	0.0	0.24	7.187763683852867	3.2144372955482403	5.6106055352841455	23.264049570760456	86.73769573654342	18.80741172754637	3.6651525633291473	0.4964517542786375	0.24	7.142112385387744	5.355523560774964	5.583304758318094	23.139887280260936	85.0	16.291497664771313	3.75	0.46	0.24	8.020475555784135	3.7245901119369327	5.5873149511712805	24.24903675531567	85.0	15.786117455066986	3.182696104896443	0.5526365101166525	420	53	16	45	17	24	8	-23	-87	-56
73.6144982608891	1895.07702926235	59.3559258513243	1.89857653495753	450.240625233228	42614.8829960271	-2105.11893241521	-15.0107005682021	-199.106428808493	0.985881819582776	0.0	0.24	7.031894128012016	2.600623271560522	5.597755754809371	23.71373164665603	88.43644598317722	19.012916695145233	3.7256972072648966	0.47274483630981357	0.24	7.0	5.323507277855503	5.578680604851044	23.552374408787838	86.55809141841131	17.022360611105583	3.7223610985215254	0.5497277664475891	0.24	7.388604664288861	3.8509463562322517	5.584422651082144	24.076659180450335	89.39303198721294	16.34423720641574	3.6755430915044536	0.4775980703368743	420	54	16	43	17	24	5	-24	-85	-56
73.3955902059195	1917.82889311827	62.9102722139017	1.98140748273371	418.88344392671	42751.3565429545	-2338.25270249395	-15.2758292646431	-192.450057732445	1.03709331834406	0.0	0.24163411017135755	7.089761676767914	4.937576640713517	5.543570315428736	21.09115484460401	92.29060327474608	19.937612241741963	3.45942649866905	0.46	0.24096002738625036	7.470418214496014	5.1086283488961906	5.528136695974178	22.09950199744765	91.40724517105707	18.180583980232804	3.618566086106306	0.46	0.24100636448246449	7.082412557218324	4.5153465830447415	5.521955869434421	21.506464143555366	86.96960734955034	16.70150512528168	3.7398456055300007	0.46	419	54	17	45	15	24	5	-26	-87	-54
73.2936986511521	1882.88487437593	63.4225366648606	1.95503401849445	478.407897832312	41994.7861899411	-2270.7807857104	-15.1189341048494	-194.081016846867	1.3925847191042	0.0	0.24	7.210972609722047	1.1593649745501793	5.501344509110313	22.427620272394666	89.67369192024893	18.826259520723045	3.0285248986668014	0.46917282848781205	0.2447514584487422	7.011247535871492	3.886861602685975	5.501195032777647	23.077921767177223	85.4667611796694	16.29585787633769	3.2703751298881785	0.46639001380781264	0.2412966825405576	7.12598771117383	3.740405118089754	5.5023862316925465	23.71356087694048	87.02576633519374	14.824348115660095	3.322431195423553	0.4725659245572982	418	53	18	44	18	23	7	-25	-86	-55
73.3447676402088	1889.52174748037	63.7758132682786	1.82335860789165	449.6716017556	42444.436301904	-2007.364162939	-14.7886798720279	-199.271925506804	0.835396814452163	0.0	0.2482355673002871	7.084979272109362	3.8899102747070344	5.516129240932622	24.467083795646133	87.14521418483868	19.315757271458455	3.7353103262449294	0.4607366665770883	0.24378757186348043	7.0	3.2366896650077215	5.50087787364636	24.78047293007542	89.46244185853799	17.519680361188843	3.6950158785399316	0.5389858166003589	0.24888453050563963	7.035808676176369	2.0372708125583583	5.5	25.0	88.0377186124572	16.67678916173525	3.6669130728744803	0.508883441738181	419	53	18	41	17	24	4	-22	-84	-56
73.3702679591777	1916.11782930643	62.8653000698798	1.99339119573353	418.43446602113	42622.4082208683	-2407.81221900472	-15.1122199362011	-192.071060544793	1.17167592416069	0.0	0.24	7.0	4.86482008915127	5.534953169283707	21.2235494761394	90.55252223780847	20.0	3.356915135653801	0.46	0.24	7.025190771089777	5.216233651855512	5.524937543152567	21.643431002086817	88.96827056768385	18.299455305198222	3.5938739507299364	0.46	0.24	7.0	4.115857094409325	5.519256364269867	21.006078905071167	85.01042235569963	16.64467222761229	3.74611811266068	0.46	419	54	17	45	15	24	6	-27	-86	-54
73.4725878639086	1976.41175939673	64.1940372689285	1.89726336141221	418.758350691646	43654.1901060691	-2071.19388053602	-14.5140911512942	-189.686175164292	0.697575886727489	0.0	0.24335452554354017	7.041620875198255	0.09702417353664969	5.5058515292583525	22.65569424615097	87.50955282117897	19.99030933099199	3.5526106179560517	0.626029841599279	0.2433599900964662	7.000047642899836	0.34883917799632974	5.5311424111796565	22.98576244231691	85.00164712012173	19.968195431419023	3.329583887297161	0.5613217383715862	0.2428206258249375	7.0256036474871495	0.09922631253977575	5.562478682890138	21.89882136506012	86.61588983144794	19.960937941596537	3.4106716399479624	0.4644877321858342	419	56	18	43	15	24	3	-23	-82	-54
73.2865949004824	1979.02281404082	65.4362531650953	1.95538226379756	407.479137167234	43622.0894921373	-2184.65113138628	-14.7469719988353	-188.492286411088	0.617314758602468	0.0	0.24	7.276582743037786	0.0	5.5	21.891759322020924	91.06371939165807	20.0	3.6068329996250905	0.610265679625296	0.24	7.0	0.0	5.5051979917555	22.12691320682714	85.0	19.623920497489237	3.4807091517199327	0.6192249038611066	0.24	7.0	0.18944142507773665	5.509194188810669	20.983202566845854	89.81997743880659	19.5522754134707	3.42238686214908	0.5774650381413376	418	56	18	44	15	24	3	-24	-84	-53
73.4960541347049	1972.47977394787	64.9002411036571	1.91587768078009	415.907212475894	43721.7948160216	-2003.85976168098	-14.8293922090808	-192.1156045798	0.614320814726745	0.0	0.24944558451105198	7.7086575923100495	0.993343175936559	5.525352082185919	23.634564407113604	88.03275551001866	19.891536786458207	3.631708189125368	0.6417845224089109	0.24664904501672527	7.111037636794905	1.3070411345829611	5.566388891138979	23.047849072025933	89.19664349437146	19.088245625689385	3.4828484533716173	0.5756958191617058	0.24450450692349665	7.425696532754481	0.30742107210473557	5.532792674075491	22.81356558929138	89.19018529130577	19.449552909344273	3.440832760194679	0.5946273511635866	419	56	18	43	15	24	3	-22	-84	-54
73.3177454545577	1922.61487359473	62.9920381149193	1.94298526187699	438.036453403559	42869.9319008856	-2185.23667742465	-15.1250864034668	-195.520207722138	0.465945091078484	0.0	0.24	7.61200716959645	0.33396019793828374	5.51384670785355	23.138886645316465	88.67370037300063	19.13856115699104	3.514487882471867	0.49947199892587524	0.24	7.417458589676235	0.5076828395175198	5.512053173931673	23.305896819642403	85.0	17.94988336040384	3.4951369214926027	0.4849110017502296	0.24	7.388796314874283	0.0	5.5	23.280085005098965	86.37896290297016	17.62053718386252	3.4984364358850484	0.47629409931866773	418	54	17	44	16	24	2	-24	-86	-55
73.3116694468708	1900.67797259616	61.9143134203376	1.82829869413777	448.368345478842	42594.9266594947	-2007.42372517606	-14.7181564189058	-198.2351740688	0.609589641849425	0.0	0.24	7.172158513372215	0.2811064867421814	5.503567843126673	24.638311733285143	85.73829432485134	19.616794905737947	3.489687849768156	0.4653165607678389	0.2408252594957408	7.134602105621126	0.3355782993165963	5.503023671332976	24.873677305678644	85.62377621774375	17.877030968576957	3.489942517142152	0.4657810477234456	0.24037089142979806	7.145444749649855	0.1912257038743008	5.503669981453298	25.0	85.16674563563176	17.25479656336429	3.5672424016769377	0.4678711462596895	418	54	17	41	17	24	3	-22	-84	-56
73.2871652966008	1888.9796536684	68.9861053535549	1.90764341000935	448.899921192841	42336.3012425076	-2160.18546681774	-15.0297653258239	-197.131585702565	0.693296997857519	0.0	0.24957618571706608	7.323528130024034	0.9882517828429862	5.502147552769718	23.33406084988505	86.39619454502436	19.0871579327487	3.444326414453192	0.46	0.25972400140947594	7.1098808620997564	0.17279374406478082	5.5	23.731463860919163	86.9183128482703	17.535610132855293	3.4517061282648487	0.47668049553345154	0.26802955437965287	7.1351577459825135	1.104712818799785	5.5	23.959900780653783	87.00978472802053	16.524619246436004	3.4083875181781083	0.479652731151126	418	53	19	43	17	24	3	-24	-85	-56
73.2865788041808	1916.02655766819	62.9343928812916	1.86549890045631	441.707297234313	42779.2625275523	-2094.85638087466	-14.7637923491051	-196.020406131155	0.479661714469252	0.0	0.2412669292697577	7.0418268298286115	0.45845674133795317	5.500665207921136	23.43422318224084	89.47611086370637	19.36684895795651	3.624407776952288	0.4953665980191912	0.24066786739728868	7.055884547786416	0.593870645472218	5.5	23.926409369936227	89.4381471159721	17.958918287335642	3.5770087528197503	0.5135579369311549	0.24	7.049216067408113	0.5737440590857558	5.500267238843635	23.74567659850429	89.52022144686205	17.626054529103513	3.546159378413472	0.49461349297387674	418	54	17	42	16	24	2	-23	-84	-56
73.3084447643998	1889.96025930295	63.6047677312946	1.89156299758139	445.446010756986	42380.4047472563	-2030.05904982031	-14.8090850033432	-197.764788964011	0.863988115160258	0.0	0.24	7.187328624618591	0.26720472040967624	5.504458069178967	24.608733649557607	87.53427634260788	19.655370585823295	3.5579462975886993	0.46385862820035034	0.24535576703084488	7.149690206334422	0.484320424926483	5.503848990910821	23.720877058595946	87.7361438135047	17.426876471312024	3.582526424676078	0.4989269602424262	0.24741942703780523	7.148063683803858	0.8193982923740021	5.507003547804303	23.797157046047378	86.0473341218867	16.391908429755397	3.486103752117964	0.4818347002895631	418	53	18	43	16	24	4	-23	-84	-56
73.538239525853	1937.32988993163	62.6204088854423	1.86823648271118	442.359240591964	43102.6688159645	-2093.9017545048	-14.5215844542376	-194.189353090447	0.315544042133338	0.0	0.24253718047423248	7.0	0.9479654538231184	5.521568619914218	23.300505222760332	85.0558924101977	19.536372490694628	3.528888560498518	0.47495216562822296	0.24	7.0	0.7918272338836714	5.575729268467323	23.623527411472896	85.0	18.926721975090384	3.5071777407171485	0.46	0.24	7.0	0.4960090400337319	5.528098531535522	23.668125608638974	85.88412921085504	18.722724029121043	3.51904335585049	0.46	420	55	17	42	16	24	1	-23	-82	-55
73.286924314401	1973.34501188922	65.6515598013158	1.89668780212981	419.286742948722	43713.1839686214	-2068.07186008222	-14.8419067609565	-192.041716641437	0.407447218820538	0.0	0.24290333524077068	7.4511061693062395	0.1633075830502451	5.501781466161028	23.43266511226077	89.35314712614768	19.9830810065575	3.5804730137333056	0.5915085311978358	0.24491011455310235	7.355900570091749	0.2044080765307898	5.503057647168187	23.194701219402965	87.25785311921499	19.471311157791728	3.508067790123096	0.49248246283214614	0.2441693214541569	7.482119977472991	0.8237422017781973	5.502985923019933	23.192040616285492	87.71574329794835	19.75216878619554	3.5327339169589353	0.505225037424847	418	56	18	43	15	24	2	-23	-84	-54
73.4006650537853	1887.98212886009	61.3066478902891	1.84615964773272	449.726827698309	42390.2686585197	-2044.96036355918	-14.7847035797276	-198.632338998783	0.690094498489498	0.0	0.24	7.130646090825447	0.48697957497725747	5.522592731150866	24.156374498278065	86.0110288483163	19.24520735100442	3.5843681290248157	0.49518023910306846	0.2400072222266686	7.0177910337270974	0.5806566143020567	5.532460947254667	24.44613363705196	85.09096903680917	17.595615164852465	3.612072821856057	0.5115782386668063	0.24197930393575176	7.081726462071172	0.16046392682719776	5.518024820733529	24.530612120397443	87.34749437565756	16.506795922567026	3.5758242865405028	0.47526837452102266	419	53	17	42	17	24	3	-23	-84	-56
